0.415000	-0.354120	0.011031	0.038678	0.030002	0.712980
0.425000	-0.307744	0.010126	0.034762	0.026961	0.728214
0.435000	-0.262568	0.009352	0.031548	0.024468	0.741121
0.445000	-0.218718	0.008693	0.028937	0.022426	0.751069
0.455000	-0.176336	0.008137	0.026844	0.020761	0.757829
0.465000	-0.135475	0.007679	0.025207	0.019430	0.761632
0.475000	-0.095936	0.007323	0.023989	0.018417	0.763158
0.485000	-0.057282	0.007077	0.023176	0.017730	0.763369
0.495000	-0.019056	0.006951	0.022768	0.017380	0.763193
0.505000	0.019056	0.006951	0.022768	0.017380	0.763193
0.515000	0.057282	0.007077	0.023176	0.017730	0.763369
0.525000	0.095936	0.007323	0.023989	0.018417	0.763158
0.535000	0.135475	0.007679	0.025207	0.019430	0.761632
0.545000	0.176336	0.008137	0.026844	0.020761	0.757829
0.555000	0.218718	0.008693	0.028937	0.022426	0.751069
0.565000	0.262568	0.009352	0.031548	0.024468	0.741121
0.575000	0.307744	0.010126	0.034762	0.026961	0.728214
0.585000	0.354120	0.011031	0.038678	0.030002	0.712980
0.595000	0.401598	0.012089	0.043399	0.033721	0.696363
0.605000	0.450089	0.013326	0.049030	0.038280	0.679464
0.615000	0.499509	0.014771	0.055667	0.043873	0.663375
0.625000	0.549758	0.016458	0.063396	0.050726	0.649027
0.635000	0.600730	0.018422	0.072289	0.059099	0.637095
0.645000	0.652160	0.020696	0.082281	0.069239	0.628831
0.655000	0.703893	0.023311	0.093394	0.081415	0.624013
0.665000	0.755805	0.026304	0.105770	0.095970	0.621733
0.675000	0.807761	0.029714	0.119509	0.113274	0.621588
0.685000	0.859646	0.033583	0.134690	0.133725	0.623340
0.695000	0.911360	0.037954	0.151375	0.157749	0.626816
0.705000	0.962822	0.042871	0.169615	0.185796	0.631883
0.715000	1.013966	0.048380	0.189449	0.218339	0.638431
0.725000	1.064742	0.054528	0.210902	0.255868	0.646370
0.735000	1.115111	0.061364	0.233991	0.298890	0.655622
0.745000	1.165047	0.068935	0.258719	0.347922	0.666119
0.755000	1.214532	0.077292	0.285085	0.403492	0.677796
0.765000	1.263555	0.086484	0.313079	0.466136	0.690592
0.775000	1.312110	0.096562	0.342688	0.536396	0.704446
0.785000	1.360194	0.107577	0.373898	0.614821	0.719290
0.795000	1.407806	0.119579	0.406697	0.701967	0.735059
0.805000	1.454944	0.132618	0.441074	0.798391	0.751676
0.815000	1.501601	0.146743	0.477018	0.904649	0.769066
0.825000	1.547765	0.162000	0.514518	1.021283	0.787143
0.835000	1.593415	0.178427	0.553557	1.148800	0.805820
0.845000	1.638510	0.196055	0.594105	1.287638	0.825000
0.855000	1.682988	0.214895	0.636101	1.438098	0.844579
0.865000	1.726745	0.234931	0.679435	1.600245	0.864436
0.875000	1.769617	0.256099	0.723910	1.773725	0.884428
0.885000	1.811345	0.278250	0.769188	1.957467	0.904363
0.895000	1.851513	0.301103	0.814692	2.149179	0.923977
0.905000	1.889460	0.324145	0.859461	2.344527	0.942874
0.915000	1.924151	0.346509	0.901937	2.535920	0.960457
0.925000	1.954049	0.366822	0.939749	2.711180	0.975851
0.935000	1.977194	0.383232	0.969783	2.853664	0.987931
0.945000	1.991933	0.394000	0.989247	2.947566	0.995708
0.955000	1.998522	0.398895	0.998025	2.990337	0.999211
0.965000	2.000000	0.400000	1.000000	3.000000	1.000000
0.975000	2.000000	0.400000	1.000000	3.000000	1.000000
0.985000	2.000000	0.400000	1.000000	3.000000	1.000000
0.995000	2.000000	0.400000	1.000000	3.000000	1.000000
